source_id,target_id,weight,layer
13,121,1.0,1
13,124,1.0,1
13,129,1.0,1
14,15,1.0,1
14,16,1.0,1
14,20,1.0,1
14,25,1.0,1
14,26,1.0,1
14,28,1.0,1
14,33,1.0,1
14,35,1.0,1
14,36,1.0,1
14,37,1.0,1
14,39,1.0,1
14,41,1.0,1
14,43,1.0,1
14,71,1.0,1
14,72,1.0,1
14,73,1.0,1
14,85,1.0,1
14,86,1.0,1
14,87,1.0,1
14,108,1.0,1
14,109,1.0,1
14,124,1.0,1
14,128,1.0,1
14,129,1.0,1
14,139,1.0,1
14,147,1.0,1
14,148,1.0,1
14,149,1.0,1
15,16,1.0,1
15,17,1.0,1
15,18,1.0,1
15,21,1.0,1
15,35,1.0,1
15,46,1.0,1
15,68,1.0,1
15,69,1.0,1
15,70,1.0,1
15,71,1.0,1
15,72,1.0,1
15,87,1.0,1
15,109,1.0,1
15,112,1.0,1
15,113,1.0,1
15,148,1.0,1
15,152,1.0,1
16,21,1.0,1
16,25,1.0,1
16,26,1.0,1
16,33,1.0,1
16,39,1.0,1
16,68,1.0,1
16,71,1.0,1
16,72,1.0,1
16,73,1.0,1
16,81,1.0,1
16,85,1.0,1
16,87,1.0,1
16,108,1.0,1
16,129,1.0,1
16,139,1.0,1
17,29,1.0,1
17,30,1.0,1
17,35,1.0,1
17,69,1.0,1
17,70,1.0,1
17,71,1.0,1
17,72,1.0,1
17,110,1.0,1
17,112,1.0,1
17,113,1.0,1
18,22,1.0,1
18,35,1.0,1
18,69,1.0,1
18,70,1.0,1
18,71,1.0,1
18,81,1.0,1
18,87,1.0,1
18,129,1.0,1
19,21,1.0,1
19,22,1.0,1
19,45,1.0,1
19,46,1.0,1
19,65,1.0,1
19,66,1.0,1
19,67,1.0,1
19,68,1.0,1
19,78,1.0,1
19,82,1.0,1
19,83,1.0,1
19,129,1.0,1
20,35,1.0,1
20,68,1.0,1
20,79,1.0,1
20,82,1.0,1
20,87,1.0,1
20,90,1.0,1
20,98,1.0,1
20,105,1.0,1
20,106,1.0,1
20,107,1.0,1
20,109,1.0,1
20,122,1.0,1
20,123,1.0,1
21,22,1.0,1
21,33,1.0,1
21,35,1.0,1
21,36,1.0,1
21,45,1.0,1
21,46,1.0,1
21,51,1.0,1
21,52,1.0,1
21,63,1.0,1
21,65,1.0,1
21,66,1.0,1
21,67,1.0,1
21,68,1.0,1
21,69,1.0,1
21,70,1.0,1
21,72,1.0,1
21,75,1.0,1
21,76,1.0,1
21,77,1.0,1
21,78,1.0,1
21,82,1.0,1
21,83,1.0,1
21,89,1.0,1
21,110,1.0,1
21,111,1.0,1
21,132,1.0,1
22,33,1.0,1
22,35,1.0,1
22,36,1.0,1
22,45,1.0,1
22,46,1.0,1
22,63,1.0,1
22,65,1.0,1
22,66,1.0,1
22,67,1.0,1
22,68,1.0,1
22,69,1.0,1
22,70,1.0,1
22,71,1.0,1
22,75,1.0,1
22,77,1.0,1
22,78,1.0,1
22,82,1.0,1
22,83,1.0,1
22,100,1.0,1
22,104,1.0,1
22,110,1.0,1
22,111,1.0,1
22,112,1.0,1
22,129,1.0,1
22,152,1.0,1
23,24,1.0,1
23,25,1.0,1
23,26,1.0,1
23,27,1.0,1
23,28,1.0,1
23,31,1.0,1
23,32,1.0,1
23,33,1.0,1
23,34,1.0,1
23,37,1.0,1
23,38,1.0,1
23,39,1.0,1
23,40,1.0,1
23,42,1.0,1
23,44,1.0,1
23,56,1.0,1
23,58,1.0,1
23,64,1.0,1
23,72,1.0,1
23,74,1.0,1
23,76,1.0,1
23,85,1.0,1
23,86,1.0,1
23,88,1.0,1
23,108,1.0,1
23,112,1.0,1
23,126,1.0,1
23,140,1.0,1
23,141,1.0,1
23,142,1.0,1
23,150,1.0,1
24,25,1.0,1
24,26,1.0,1
24,33,1.0,1
24,34,1.0,1
24,37,1.0,1
24,39,1.0,1
24,40,1.0,1
24,42,1.0,1
24,61,1.0,1
24,63,1.0,1
24,68,1.0,1
24,73,1.0,1
24,74,1.0,1
24,75,1.0,1
24,76,1.0,1
24,85,1.0,1
24,86,1.0,1
24,88,1.0,1
24,89,1.0,1
24,112,1.0,1
24,140,1.0,1
24,150,1.0,1
25,26,1.0,1
25,31,1.0,1
25,33,1.0,1
25,34,1.0,1
25,37,1.0,1
25,39,1.0,1
25,40,1.0,1
25,55,1.0,1
25,63,1.0,1
25,71,1.0,1
25,73,1.0,1
25,75,1.0,1
25,76,1.0,1
25,85,1.0,1
25,86,1.0,1
25,88,1.0,1
25,89,1.0,1
25,108,1.0,1
25,126,1.0,1
25,127,1.0,1
25,139,1.0,1
25,141,1.0,1
26,33,1.0,1
26,34,1.0,1
26,37,1.0,1
26,39,1.0,1
26,40,1.0,1
26,55,1.0,1
26,61,1.0,1
26,63,1.0,1
26,68,1.0,1
26,71,1.0,1
26,73,1.0,1
26,75,1.0,1
26,76,1.0,1
26,85,1.0,1
26,86,1.0,1
26,87,1.0,1
26,88,1.0,1
26,89,1.0,1
26,108,1.0,1
26,112,1.0,1
26,139,1.0,1
26,141,1.0,1
27,28,1.0,1
27,29,1.0,1
27,30,1.0,1
27,31,1.0,1
27,32,1.0,1
27,37,1.0,1
27,38,1.0,1
27,40,1.0,1
27,41,1.0,1
27,42,1.0,1
27,43,1.0,1
27,44,1.0,1
27,48,1.0,1
27,49,1.0,1
27,50,1.0,1
27,51,1.0,1
27,52,1.0,1
27,54,1.0,1
27,56,1.0,1
27,57,1.0,1
27,58,1.0,1
27,64,1.0,1
27,72,1.0,1
27,74,1.0,1
27,86,1.0,1
27,92,1.0,1
27,93,1.0,1
27,103,1.0,1
27,108,1.0,1
27,114,1.0,1
27,115,1.0,1
27,116,1.0,1
27,117,1.0,1
27,118,1.0,1
27,119,1.0,1
27,138,1.0,1
27,142,1.0,1
27,150,1.0,1
28,29,1.0,1
28,30,1.0,1
28,32,1.0,1
28,34,1.0,1
28,37,1.0,1
28,38,1.0,1
28,39,1.0,1
28,40,1.0,1
28,41,1.0,1
28,42,1.0,1
28,43,1.0,1
28,44,1.0,1
28,51,1.0,1
28,52,1.0,1
28,55,1.0,1
28,57,1.0,1
28,85,1.0,1
28,86,1.0,1
28,92,1.0,1
28,93,1.0,1
28,108,1.0,1
28,114,1.0,1
28,115,1.0,1
28,116,1.0,1
28,117,1.0,1
28,118,1.0,1
28,119,1.0,1
28,126,1.0,1
28,139,1.0,1
28,141,1.0,1
29,30,1.0,1
29,38,1.0,1
29,41,1.0,1
29,42,1.0,1
29,43,1.0,1
29,44,1.0,1
29,47,1.0,1
29,48,1.0,1
29,49,1.0,1
29,50,1.0,1
29,51,1.0,1
29,52,1.0,1
29,54,1.0,1
29,55,1.0,1
29,56,1.0,1
29,57,1.0,1
29,58,1.0,1
29,64,1.0,1
29,72,1.0,1
29,73,1.0,1
29,74,1.0,1
29,86,1.0,1
29,92,1.0,1
29,103,1.0,1
29,109,1.0,1
29,112,1.0,1
29,113,1.0,1
29,114,1.0,1
29,115,1.0,1
29,116,1.0,1
29,117,1.0,1
29,118,1.0,1
29,119,1.0,1
29,123,1.0,1
29,125,1.0,1
29,135,1.0,1
29,138,1.0,1
29,150,1.0,1
30,35,1.0,1
30,39,1.0,1
30,41,1.0,1
30,43,1.0,1
30,44,1.0,1
30,47,1.0,1
30,48,1.0,1
30,49,1.0,1
30,50,1.0,1
30,51,1.0,1
30,52,1.0,1
30,55,1.0,1
30,57,1.0,1
30,58,1.0,1
30,71,1.0,1
30,72,1.0,1
30,73,1.0,1
30,103,1.0,1
30,109,1.0,1
30,111,1.0,1
30,112,1.0,1
30,113,1.0,1
30,114,1.0,1
30,115,1.0,1
30,116,1.0,1
30,117,1.0,1
30,118,1.0,1
30,119,1.0,1
30,124,1.0,1
30,125,1.0,1
30,128,1.0,1
30,135,1.0,1
30,147,1.0,1
30,149,1.0,1
31,32,1.0,1
31,33,1.0,1
31,39,1.0,1
31,40,1.0,1
31,42,1.0,1
31,49,1.0,1
31,64,1.0,1
31,108,1.0,1
31,139,1.0,1
31,140,1.0,1
31,141,1.0,1
31,142,1.0,1
31,145,1.0,1
31,147,1.0,1
31,148,1.0,1
31,149,1.0,1
31,150,1.0,1
31,151,1.0,1
31,152,1.0,1
31,153,1.0,1
31,155,1.0,1
31,162,1.0,1
31,163,1.0,1
32,33,1.0,1
32,34,1.0,1
32,37,1.0,1
32,39,1.0,1
32,40,1.0,1
32,41,1.0,1
32,42,1.0,1
32,56,1.0,1
32,58,1.0,1
32,59,1.0,1
32,86,1.0,1
32,93,1.0,1
32,139,1.0,1
32,140,1.0,1
32,141,1.0,1
32,142,1.0,1
32,148,1.0,1
32,150,1.0,1
32,161,1.0,1
33,34,1.0,1
33,37,1.0,1
33,39,1.0,1
33,40,1.0,1
33,46,1.0,1
33,55,1.0,1
33,61,1.0,1
33,63,1.0,1
33,68,1.0,1
33,71,1.0,1
33,73,1.0,1
33,75,1.0,1
33,76,1.0,1
33,85,1.0,1
33,86,1.0,1
33,87,1.0,1
33,88,1.0,1
33,89,1.0,1
33,108,1.0,1
33,126,1.0,1
33,127,1.0,1
33,139,1.0,1
33,141,1.0,1
33,150,1.0,1
34,37,1.0,1
34,38,1.0,1
34,39,1.0,1
